27	1	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Principiante 1] Misión de Entrega Urgente	None	
27	4	0	0	2	하이델의 아메리고에게 올비아산 포도잼 배달;케플란의 릴바노스에게 오우거의 분비물 배달;칼페온의 프레델레스 허바에게 벨리아 포도주 배달;	Entregar la Mermelada de Uva de Olvia a Amerigo en Heidel;Entregar el Excremento de Ogro a Lilvanos en Keplan;Entregar el Vino de Velia a Fredelles Herba en Calpheon;	None	
27	5	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Principiante 1] Misión de Entrega Urgente	None	
27	5	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.	Entregar la Olla de Sal de Iliya a Olivia en Heidel. Entregar el Libro sobre las técnicas de combate de los Caballeros de Heidel a Psebor en Calpheon.	None	
27	5	0	0	2	하이델의 올리비아에게 일리야산 소금 항아리 배달;칼페온의 프세보르에게 하이델 기사 무술 교본 배달;	Entregar la Olla de Sal de Iliya a Olivia en Heidel;Entregar el Libro sobre las técnicas de combate de los Caballeros de Heidel a Psebor en Calpheon;	None	
27	6	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Principiante 1] Misión de Entrega Urgente	None	
27	6	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.	Entregar el Barro Seco de Freharau a Gabril en Calpheon. Entregar el Kit de Primeros Auxilios de Heidel a Hessenvale en el Campamento de Guardias del Oeste.	None	
27	6	0	0	2	칼페온의 게이브릴에게 프레하라우의 마른 진흙 배달;서부 경비 캠프의 헤센베일에게 하이델 구급 상자 배달;	Entregar el Barro Seco de Freharau a Gabril en Calpheon;Entregar el Kit de Primeros Auxilios de Heidel a Hessenvale en el Campamento de Guardias del Oeste;	None	
27	7	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Principiante 1] Misión de Entrega Urgente	None	
27	7	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.	Entregar el Kit de Primeros Auxilios de Heidel a Feinia en el Campamento de Guardias del Oeste. Entregar el Mineral Rojo de Diablillo a Kardash en Glish. Entregar la Gorra Tradicional de Shais a Herar en Florin.	None	
27	7	0	0	2	서부 경비 캠프의 페이니아에게 하이델 구급 상자 배달;글리시의 카다슈에게 임프의 붉은 광석 배달;플로린의 헤르아르에게 샤이족 전통모자 배달;	Entregar el Kit de Primeros Auxilios de Heidel a Feinia en el Campamento de Guardias del Oeste;Entregar el Mineral Rojo de Diablillo a Kardash en Glish;Entregar la Gorra Tradicional de Shais a Herar en Florin;	None	
27	8	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Aprendiz 10] Misión de Entrega Urgente	None	
27	8	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv10 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Olla de Medicinas Casera a Izella en Florin. Entregar la Poción de Amor No.6 a Geoffrey Erne en Calpheon. Entregar el Mineral Rojo de Diablillo a Kardash en Glish.	None	
27	8	0	0	2	플로린의 이젤라에게 가정용 약탕기 배달;칼페온의 제프리 에른에게 사랑의 묘약 No.6 배달;글리시의 카다슈에게 임프의 붉은 광석 배달;	Entregar la Olla de Medicinas Casera a Izella en Florin;Entregar la Poción de Amor No.6 a Geoffrey Erne en Calpheon;Entregar el Mineral Rojo de Diablillo a Kardash en Glish;	None	
27	9	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Aprendiz 7] Misión de Entrega Urgente	None	
27	9	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Aventura Extraña de Bartali a Amaranto en Glish. Entregar el Zapato de Piel de Lebyos a Laniero Lucci en Keplan. Entregar el Ladrillo de Barro de Glish a Angela en Calpheon.	None	
27	9	0	0	2	글리시의 아마란토에게 바탈리의 기묘한 모험 배달;케플란의 라니에로 루치에게 러비오스의 가죽 신발 배달;칼페온의 안젤라에게 글리시 진흙 벽돌 배달;	Entregar la Aventura Extraña de Bartali a Amaranto en Glish;Entregar el Zapato de Piel de Lebyos a Laniero Lucci en Keplan;Entregar el Ladrillo de Barro de Glish a Angela en Calpheon;	None	
27	10	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Aprendiz 7] Misión de Entrega Urgente	None	
27	10	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Lanza de Hoja Lunar de Fogan a Ronatz en Calpheon. Entregar la Olla de Sal de Iliya a Fredelles Herba en Calpheon. Entregar el Vidrio Cristal de Velia a Irellio Lucci en Keplan.	None	
27	10	0	0	2	칼페온의 로나츠에게 포건족 반월창 배달;칼페온의 프레델레스 허바에게 일리야산 소금 항아리 배달;케플란의 이렐리오 루치에게 벨리아산 크리스탈 유리 배달;	Entregar la Lanza de Hoja Lunar de Fogan a Ronatz en Calpheon;Entregar la Olla de Sal de Iliya a Fredelles Herba en Calpheon;Entregar el Vidrio Cristal de Velia a Irellio Lucci en Keplan;	None	
27	11	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Aprendiz 7] Misión de Entrega Urgente	None	
27	11	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Vidrio Cristal de Velia a Seilane en Glish. Entregar la Gorra Tradicional de Shais a Stella en Florin. Entregar el Zapato de Piel de Lebyos a Chistine Cessory en Keplan.	None	
27	11	0	0	2	글리시의 세이레인에게 벨리아산 크리스탈 유리 배달;플로린의 스텔라에게 샤이족 전통모자 배달;케플란의 크리스틴 세서리에게 러비오스의 가죽 신발 배달;	Entregar el Vidrio Cristal de Velia a Seilane en Glish;Entregar la Gorra Tradicional de Shais a Stella en Florin;Entregar el Zapato de Piel de Lebyos a Chistine Cessory en Keplan;	None	
27	12	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Aprendiz 4] Misión de Entrega Urgente	None	
27	12	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv4 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Pelaje de Zorro al Trol Pecoso en Trent. Entregar la Aventura Extraña de Bartali a Phyria en Epheria. Entregar el Excremento de Ogro a Lilvanos en Keplan.	None	
27	12	0	0	2	트렌트의 점박이 트롤에게 여우 모피 배달;에페리아의 피리아에게 바탈리의 기묘한 모험 배달;케플란의 릴바노스에게 오우거의 분비물 배달;	Entregar el Pelaje de Zorro al Trol Pecoso en Trent;Entregar la Aventura Extraña de Bartali a Phyria en Epheria;Entregar el Excremento de Ogro a Lilvanos en Keplan;	None	
27	13	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Aprendiz 2] Misión de Entrega Urgente	None	
27	13	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Set de Medicinas de Emergencia a Alchem en Calpheon. Entregar el Mineral Rojo de Diablillo a Irellio Lucci en Keplan. Entregar la Olla de Sal de Iliya a Olivia en Heidel.	None	
27	13	0	0	2	칼페온의 알쳄에게 비상 약재 세트 배달;케플란의 이렐리오 루치에게 임프의 붉은 광석 배달;하이델의 올리비아에게 일리야산 소금 항아리 배달;	Entregar el Set de Medicinas de Emergencia a Alchem en Calpheon;Entregar el Mineral Rojo de Diablillo a Irellio Lucci en Keplan;Entregar la Olla de Sal de Iliya a Olivia en Heidel;	None	
27	14	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Hábil 9] Misión de Entrega Urgente	None	
27	14	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Estatua de Pez Suertudo a Ahr en Calpheon. Entregar la Estatua de Dragón de Oyun a Lilvayne en Calpheon. Entregar el Barro Seco de Freharau a Baori en la Isla de Iliya. Entregar la Lanza de Hoja Lunar de Fogan a Andria en Keplan.	None	
27	14	0	0	2	칼페온의 아르에게 행운의 물고기 조각상 배달;칼페온의 릴베인에게 오윤의 용 조각상 배달;일리야섬의 바오리에게 프레하라우의 마른 진흙 배달;케플란의 안드리아에게 포건족 반월창 배달;	Entregar la Estatua de Pez Suertudo a Ahr en Calpheon;Entregar la Estatua de Dragón de Oyun a Lilvayne en Calpheon;Entregar el Barro Seco de Freharau a Baori en la Isla de Iliya;Entregar la Lanza de Hoja Lunar de Fogan a Andria en Keplan;	None	
27	15	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Hábil 7] Misión de Entrega Urgente	None	
27	15	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv7 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Incienso de Teviral a Ornella en Heidel. Entregar el Suministro de Primeros Auxilios para el Barrio Bajo de Calpheon a Ottavio Ferre en Velia. Entregar el Aceite de Piel de Fogan a Bevel en Trent. Entregar el Set de Listón de la Señora Pilaf a Lavientia Batian en Calpheon.	None	
27	15	0	0	2	하이델의 오르넬라에게 테비랄 향초 배달;벨리아의 오타비오 페레에게 칼페온 빈민가 구호품 배달;트렌트의 베벨에게 포건 피부 기름 배달;칼페온의 라비엔샤 바시안에게 마담 필라프의 리본 세트 배달;	Entregar el Incienso de Teviral a Ornella en Heidel;Entregar el Suministro de Primeros Auxilios para el Barrio Bajo de Calpheon a Ottavio Ferre en Velia;Entregar el Aceite de Piel de Fogan a Bevel en Trent;Entregar el Set de Listón de la Señora Pilaf a Lavientia Batian en Calpheon;	None	
27	16	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Hábil 4] Misión de Entrega Urgente	None	
27	16	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv4 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Reactivo Rojo del Alquimista a Geranoa en Calpheon. Entregar el Pelaje de Zorro al Trol Pecoso en Trent. Entregar el Mineral de Hierro de Pureza Alta a Shurd en Keplan. Entregar la Pata Trasera de Fogan Seco a Baori en la Isla de Iliya.	None	
27	16	0	0	2	칼페온의 게라노아에게 연금술사의 붉은 시약 배달;트렌트의 점박이 트롤에게 여우 모피 배달;케플란의 슈르드에게 순도 높은 철광석 배달;일리야섬의 바오리에게 말린 포건 뒷다리 배달;	Entregar el Reactivo Rojo del Alquimista a Geranoa en Calpheon;Entregar el Pelaje de Zorro al Trol Pecoso en Trent;Entregar el Mineral de Hierro de Pureza Alta a Shurd en Keplan;Entregar la Pata Trasera de Fogan Seco a Baori en la Isla de Iliya;	None	
27	17	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Profesional 5] Misión de Entrega Urgente	None	
27	17	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv5 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Retrato del Emperador a Philaberto Falasi en Epheria. Entregar la Tela de Aurobyl a Zilda en Velia. Entregar el Bulto de Libros Viejos a Enrico Mancini en Heidel. Entregar la Olla de Sal de Iliya a Deborah en Glish.	None	
27	17	0	0	2	에페리아의 필라베르토 팔라시에게 황제의 초상화 배달;벨리아의 질다에게 오로빌 원단 배달;하이델의 엔리코 만시니에게 고서 꾸러미 배달;글리시의 데보라에게 일리야산 소금 항아리 배달;	Entregar el Retrato del Emperador a Philaberto Falasi en Epheria;Entregar la Tela de Aurobyl a Zilda en Velia;Entregar el Bulto de Libros Viejos a Enrico Mancini en Heidel;Entregar la Olla de Sal de Iliya a Deborah en Glish;	None	
27	18	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Hábil 7] Misión de Entrega Urgente	None	
27	18	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv7 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Fragmento Negro de Quimera a Srulk en Epheria. Entregar el Incienso de Teviral a Eileen en Velia. Entregar la Estatua de Espíritu de la Tierra a Ornella en Heidel. Entregar el Vidrio Cristal de Velia a Bianstimi en Calpheon.	None	
27	18	0	0	2	에페리아의 스럴크에게 키메라의 검은 파편 배달;벨리아의 에일린에게 테비랄 향초 배달;하이델의 오르넬라에게 대지의 정령 조각상 배달;칼페온의 비안스티미에게 벨리아산 크리스탈 유리 배달;	Entregar el Fragmento Negro de Quimera a Srulk en Epheria;Entregar el Incienso de Teviral a Eileen en Velia;Entregar la Estatua de Espíritu de la Tierra a Ornella en Heidel;Entregar el Vidrio Cristal de Velia a Bianstimi en Calpheon;	None	
27	19	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Hábil 8] Misión de Entrega Urgente	None	
27	19	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv8 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Aceite de Piel de Fogan a Mayeri en Trent. Entregar el Huevo de Fogan Fresco a Phyria en Epheria. Entregar el Papalote de Deseo a Lillia en la Isla de Iliya. Entregar la Lanza de Hoja Lunar de Fogan a Ronatz en Calpheon.	None	
27	19	0	0	2	트렌트의 마에리에게 포건 피부 기름 배달;에페리아의 피리아에게 신선한 포건 알 배달;일리야섬의 릴리아에게 소망 방패연 배달;칼페온의 로나츠에게 포건족 반월창 배달;	Entregar el Aceite de Piel de Fogan a Mayeri en Trent;Entregar el Huevo de Fogan Fresco a Phyria en Epheria;Entregar el Papalote de Deseo a Lillia en la Isla de Iliya;Entregar la Lanza de Hoja Lunar de Fogan a Ronatz en Calpheon;	None	
27	20	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Profesional 7] Misión de Entrega Urgente	None	
27	20	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 장인 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Rama de Roble Mágico a Stella en Florin. Entregar el Saco de Veneno de la Araña de Arbusto a Laniero Lucci en Keplan. Entregar la Olla de Sal de Iliya a Augusta en Trent. Entregar el Incienso de Teviral a Clorince en Velia.	None	
27	20	0	0	2	플로린의 스텔라에게 마력 깃들 참나무 가지 배달;케플란의 라니에로 루치에게 풀숲 거미 독낭 배달;트렌트의 아우구스타에게 일리야산 소금 항아리 배달;벨리아의 클로린스에게 테비랄 향초 배달;	Entregar la Rama de Roble Mágico a Stella en Florin;Entregar el Saco de Veneno de la Araña de Arbusto a Laniero Lucci en Keplan;Entregar la Olla de Sal de Iliya a Augusta en Trent;Entregar el Incienso de Teviral a Clorince en Velia;	None	
27	21	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Artesano 9] Misión de Entrega Urgente	None	
27	21	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 장인 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Analgésico de Valquiria a Isobelle Encarotia en Heidel. Entregar el Ungüento de Valentine a Baori en la Isla de Iliya. Entregar el Collar de Perla a Amaranto en Glish. Entregar el Mineral de Hierro de Pureza Alta a Andria en Keplan.	None	
27	21	0	0	2	하이델의 이소벨 엔카로샤에게 발키리 진통제 배달;일리야섬의 바오리에게 발렌타인 고약 배달;글리시의 아마란토에게 진주 목걸이 배달;케플란의 안드리아에게 순도 높은 철광석 배달;	Entregar el Analgésico de Valquiria a Isobelle Encarotia en Heidel;Entregar el Ungüento de Valentine a Baori en la Isla de Iliya;Entregar el Collar de Perla a Amaranto en Glish;Entregar el Mineral de Hierro de Pureza Alta a Andria en Keplan;	None	
27	22	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Profesional 9] Misión de Entrega Urgente	None	
27	22	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Chaleco de Telaraña a Shurd en Keplan. Entregar el Queso de Montaña de Olvia a Fredelles Herba en Calpheon. Entregar el Tablón de Velia a Mayeri en Trent. Entregar la Estatua de Pez Suertudo a Ario en Calpheon.	None	
27	22	0	0	2	케플란의 슈르드에게 거미줄 조끼 배달;칼페온의 프레델레스 허바에게 올비아산 마운틴 치즈 배달;트렌트의 마에리에게 벨리아산 목판 배달;칼페온의 아리오에게  행운의 물고기 조각상 배달;	Entregar el Chaleco de Telaraña a Shurd en Keplan;Entregar el Queso de Montaña de Olvia a Fredelles Herba en Calpheon;Entregar el Tablón de Velia a Mayeri en Trent;Entregar la Estatua de Pez Suertudo a Ario en Calpheon;	None	
27	23	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Profesional 6] Misión de Entrega Urgente	None	
27	23	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Punta de Flecha Envenenada a Lilvanos en Keplan. Entregar el Set de Transporte de Paleta a Baori en la Isla de Iliya. Entregar el Bulto de Libros Viejos a Enrico Mancini en Heidel. Entregar el Set de Ropa de Hada a Kanna en Glish.	None	
27	23	0	0	2	케플란의 릴바노스에게 독 화살촉 배달;일리야섬의 바오리에게 팔레트 운반 세트 배달;하이델의 엔리코 만시니에게 고서 꾸러미 배달;글리시의 칸나에게 요정 의상 세트 배달;	Entregar la Punta de Flecha Envenenada a Lilvanos en Keplan;Entregar el Set de Transporte de Paleta a Baori en la Isla de Iliya;Entregar el Bulto de Libros Viejos a Enrico Mancini en Heidel;Entregar el Set de Ropa de Hada a Kanna en Glish;	None	
27	24	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Profesional 2] Misión de Entrega Urgente	None	
27	24	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Entregar el Arma de Naga Confiscada a Psebor en Calpheon. Entregar los Zapatos de Piel de Lebyos al Trol Pecoso en Trent. Entregar el Paquete de Barbacoa de Puerco a Olivia en Heidel. Entregar la Salchicha de Pescado a Deborah en Glish.	None	
27	24	0	0	2	칼페온의 프세보르에게 압수한 나가 무기 배달;트렌트의 점박이 트롤에게 러비오스의 가죽 신발 배달;하이델의 올리비아에게 포장된 통돼지 바비큐 배달;글리시의 데보라에게 생선 소시지 배달;	Entregar el Arma de Naga Confiscada a Psebor en Calpheon;Entregar los Zapatos de Piel de Lebyos al Trol Pecoso en Trent;Entregar el Paquete de Barbacoa de Puerco a Olivia en Heidel;Entregar la Salchicha de Pescado a Deborah en Glish;	None	
27	25	0	0	0	[무역] 긴급한 배달 임무	[Comercio - Hábil 9] Misión de Entrega Urgente	None	
27	25	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Entregar la Estatua de Dragón de Oyun a Srulk en Epheria. Entregar el Huevo de Fogan Fresco a Lilvanos en Keplan. Entregar el Bulto de Herramienta Nueva del Enano a Mayeri de Trent;Entregar la Turba del Pantano Negro a Grandus en Calpheon.	None	
27	25	0	0	2	에페리아의 스럴크에게 오윤의 용 조각상 배달;케플란의 릴바노스에게 신선한 포건 알 배달;트렌트의 마에리에게 드워프의 최신 공구 꾸러미 배달;칼페온의 그란더스에게 검은 습지 토탄 배달;	Entregar la Estatua de Dragón de Oyun a Srulk en Epheria;Entregar el Huevo de Fogan Fresco a Lilvanos en Keplan;Entregar el Bulto de Herramienta Nueva del Enano a Mayeri de Trent;Entregar la Turba del Pantano Negro a Grandus en Calpheon;	None	
27	31	0	0	0	[무역] 지역 경제 활성화	[Comercio] Revitalización de la Economía Local	None	
27	31	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia. Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia. Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia. Entregar la Especialidad de Heidel a Roig Mills en Heidel.	None	
27	31	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia;Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia;Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia;Entregar la Especialidad de Heidel a Roig Mills en Heidel;	None	
27	32	0	0	0	[무역] 지역 경제 활성화	[Comercio] Revitalización de la Economía Local	None	
27	32	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia. Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia. Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia. Entregar la Especialidad de Heidel a Roig Mills en Heidel.	None	
27	32	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia;Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia;Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia;Entregar la Especialidad de Heidel a Roig Mills en Heidel;	None	
27	33	0	0	0	[무역] 지역 경제 활성화	[Comercio] Revitalización de la Economía Local	None	
27	33	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia. Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia. Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia. Entregar la Especialidad de Heidel a Roig Mills en Heidel.	None	
27	33	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia;Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia;Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia;Entregar la Especialidad de Heidel a Roig Mills en Heidel;	None	
27	34	0	0	0	[무역] 지역 경제 활성화	[Comercio] Revitalización de la Economía Local	None	
27	34	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia. Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia. Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia. Entregar la Especialidad de Heidel a Roig Mills en Heidel.	None	
27	34	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Solicitar la Madera Contrachapada de Fresno Suave a Rosa Kloko en Velia;Solicitar el Lingote de Cobre Dorado a Rosa Kloko en Velia;Solicitar la Carne de Pollo Fresca a Rosa Kloko en Velia;Entregar la Especialidad de Heidel a Roig Mills en Heidel;	None	
27	35	0	0	0	[무역] 지역 경제 활성화	[Comercio] Revitalización de la Economía Local	None	
